Date,Day,Country,Population,Latitude,Longitude,cum_case,cum_recovered,cum_deaths,day_case,day_recover,day_deaths,per_case,per_recover,per_deaths,per_in_treatment
01/27/2020,6,China,1404676330,30.5928,114.3055,2877,58,82,802,9,26,0.000204816,2.015988877,2.850191171,95.13381995
01/27/2020,6,France,65273512,46.2276,2.2137,3,0,0,0,0,0,4.60E-06,0,0,100
01/27/2020,6,Germany,83783945,51.165691,10.451526,1,0,0,1,0,0,1.19E-06,0,0,100
01/27/2020,6,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/27/2020,6,Italy,60461828,41.87194,12.56738,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/27/2020,6,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/27/2020,6,Russia,145934460,61.52401,105.318756,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/27/2020,6,Spain,46754783,40.463667,-3.74922,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/27/2020,6,US,329466283,40,-100,5,0,0,0,0,0,1.52E-06,0,0,100
01/27/2020,6,United Kingdom,67886004,55.3781,-3.436,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/28/2020,7,Australia,25459700,-25,133,5,0,0,0,0,0,1.96E-05,0,0,100
01/28/2020,7,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/28/2020,7,China,1404676330,30.5928,114.3055,5509,101,131,2632,43,49,0.00039219,1.833363587,2.377927028,95.78870938
01/28/2020,7,France,65273512,46.2276,2.2137,4,0,0,1,0,0,6.13E-06,0,0,100
01/28/2020,7,Germany,83783945,51.165691,10.451526,4,0,0,3,0,0,4.77E-06,0,0,100
01/28/2020,7,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/28/2020,7,Italy,60461828,41.87194,12.56738,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/28/2020,7,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/28/2020,7,Russia,145934460,61.52401,105.318756,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/28/2020,7,Spain,46754783,40.463667,-3.74922,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/28/2020,7,US,329466283,40,-100,5,0,0,0,0,0,1.52E-06,0,0,100
01/28/2020,7,United Kingdom,67886004,55.3781,-3.436,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/29/2020,8,Australia,25459700,-25,133,6,0,0,1,0,0,2.36E-05,0,0,100
01/29/2020,8,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/29/2020,8,China,1404676330,30.5928,114.3055,6087,120,133,578,19,2,0.000433338,1.97141449,2.184984393,95.84360112
01/29/2020,8,France,65273512,46.2276,2.2137,5,0,0,1,0,0,7.66E-06,0,0,100
01/29/2020,8,Germany,83783945,51.165691,10.451526,4,0,0,0,0,0,4.77E-06,0,0,100
01/29/2020,8,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/29/2020,8,Italy,60461828,41.87194,12.56738,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/29/2020,8,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/29/2020,8,Russia,145934460,61.52401,105.318756,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/29/2020,8,Spain,46754783,40.463667,-3.74922,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/29/2020,8,US,329466283,40,-100,5,0,0,0,0,0,1.52E-06,0,0,100
01/29/2020,8,United Kingdom,67886004,55.3781,-3.436,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/30/2020,9,Australia,25459700,-25,133,9,2,0,3,2,0,3.54E-05,22.22222222,0,77.77777778
01/30/2020,9,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/30/2020,9,China,1404676330,30.5928,114.3055,8141,135,171,2054,15,38,0.000579564,1.658272939,2.100479057,96.241248
01/30/2020,9,France,65273512,46.2276,2.2137,5,0,0,0,0,0,7.66E-06,0,0,100
01/30/2020,9,Germany,83783945,51.165691,10.451526,4,0,0,0,0,0,4.77E-06,0,0,100
01/30/2020,9,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/30/2020,9,Italy,60461828,41.87194,12.56738,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/30/2020,9,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/30/2020,9,Russia,145934460,61.52401,105.318756,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/30/2020,9,Spain,46754783,40.463667,-3.74922,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/30/2020,9,US,329466283,40,-100,5,0,0,0,0,0,1.52E-06,0,0,100
01/30/2020,9,United Kingdom,67886004,55.3781,-3.436,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/31/2020,10,Australia,25459700,-25,133,9,2,0,0,0,0,3.54E-05,22.22222222,0,77.77777778
01/31/2020,10,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/31/2020,10,China,1404676330,30.5928,114.3055,9802,214,213,1661,79,42,0.000697812,2.183227913,2.173025913,95.64374617
01/31/2020,10,France,65273512,46.2276,2.2137,5,0,0,0,0,0,7.66E-06,0,0,100
01/31/2020,10,Germany,83783945,51.165691,10.451526,5,0,0,1,0,0,5.97E-06,0,0,100
01/31/2020,10,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/31/2020,10,Italy,60461828,41.87194,12.56738,2,0,0,2,0,0,3.31E-06,0,0,100
01/31/2020,10,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/31/2020,10,Russia,145934460,61.52401,105.318756,2,0,0,2,0,0,1.37E-06,0,0,100
01/31/2020,10,Spain,46754783,40.463667,-3.74922,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
01/31/2020,10,US,329466283,40,-100,7,0,0,2,0,0,2.12E-06,0,0,100
01/31/2020,10,United Kingdom,67886004,55.3781,-3.436,2,0,0,2,0,0,2.95E-06,0,0,100
02/01/2020,11,Australia,25459700,-25,133,12,2,0,3,0,0,4.71E-05,16.66666667,0,83.33333333
02/01/2020,11,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/01/2020,11,China,1404676330,30.5928,114.3055,11891,275,259,2089,61,46,0.00084653,2.312673451,2.178117904,95.50920865
02/01/2020,11,France,65273512,46.2276,2.2137,6,0,0,1,0,0,9.19E-06,0,0,100
02/01/2020,11,Germany,83783945,51.165691,10.451526,8,0,0,3,0,0,9.55E-06,0,0,100
02/01/2020,11,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/01/2020,11,Italy,60461828,41.87194,12.56738,2,0,0,0,0,0,3.31E-06,0,0,100
02/01/2020,11,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/01/2020,11,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/01/2020,11,Spain,46754783,40.463667,-3.74922,1,0,0,1,0,0,2.14E-06,0,0,100
02/01/2020,11,US,329466283,40,-100,8,0,0,1,0,0,2.43E-06,0,0,100
02/01/2020,11,United Kingdom,67886004,55.3781,-3.436,2,0,0,0,0,0,2.95E-06,0,0,100
02/02/2020,12,Australia,25459700,-25,133,12,2,0,0,0,0,4.71E-05,16.66666667,0,83.33333333
02/02/2020,12,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,China,1404676330,30.5928,114.3055,16630,463,361,4739,188,102,0.001183903,2.784125075,2.170775707,95.04509922
02/02/2020,12,France,65273512,46.2276,2.2137,6,0,0,0,0,0,9.19E-06,0,0,100
02/02/2020,12,Germany,83783945,51.165691,10.451526,10,0,0,2,0,0,1.19E-05,0,0,100
02/02/2020,12,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
